"","response","CE(20:4)_NEG","CE(22:6)_NEG","Cer(d18:0/0:0)_NEG","Cholesterol_NEG","DG(14:0/16:0/0:0)_NEG","DG(14:0/18:2/0:0)_NEG","DG(16:0/0:0/16:0)_NEG","DG(16:0/16:1/0:0);DG(14:0/18:1/0:0)_NEG","DG(16:0/18:1/0:0)_NEG","DG(16:0/18:2/0:0)_NEG","DG(16:0/20:4/0:0)_NEG","DG(16:0/22:5/0:0)_NEG","DG(16:0/22:6/0:0)_NEG","DG(17:0/20:4/0:0)_NEG","DG(18:0/18:1/0:0)_NEG","DG(18:0/20:4/0:0)_NEG","DG(18:0/22:4/0:0)_NEG","DG(18:1/20:4/0:0)_NEG","DG(18:1/24:1)_NEG","DG(18:2/0:0/18:2)_NEG","DG(18:2/20:4/0:0)_NEG","HexCer(d18:1/16:0)_NEG","LacCer(d18:1/24:1)_NEG","PC(0:0/14:0)_A_NEG","PC(0:0/14:0)_B_NEG","PC(0:0/16:0)_A_NEG","PC(0:0/16:0)_B_NEG","PC(0:0/18:0)_A_NEG","PC(0:0/18:0)_B_NEG","PC(0:0/18:1)_A_NEG","PC(0:0/18:1)_B_NEG","PC(0:0/20:4)_NEG","PC(14:0/14:0)_NEG","PC(14:0/16:0)_NEG","PC(14:0/16:1)_NEG","PC(14:0/18:2);PC(16:1/16:1)_NEG","PC(14:0/20:4)_NEG","PC(15:0/0:0)_NEG","PC(15:0/16:0)_NEG","PC(15:0/16:1)_NEG","PC(16:0/16:0)_NEG","PC(16:0/16:1)_NEG","PC(16:0/18:0)_NEG","PC(16:0/18:1)_NEG","PC(16:0/18:2)_NEG","PC(16:0/20:3)_NEG","PC(16:0/20:4)_NEG","PC(16:0/22:4)_NEG","PC(16:0/22:5)_NEG","PC(16:0/22:6)_NEG","PC(16:1/0:0)_NEG","PC(16:1/20:4)_NEG","PC(16:1/22:6)_NEG","PC(16:3/16:0)_NEG","PC(17:0/0:0)_NEG","PC(17:0/22:6)_NEG","PC(18:0/18:1)_NEG","PC(18:0/18:2)_NEG","PC(18:0/20:3)_NEG","PC(18:0/20:4)_NEG","PC(18:0/22:4)_NEG","PC(18:0/22:6)_NEG","PC(18:0/5:0(CHO))_NEG","PC(18:0/9:0(CHO))_NEG","PC(18:1/18:2)_NEG","PC(18:1/20:4)_NEG","PC(18:2/0:0)_A_NEG","PC(18:2/0:0)_B_NEG","PC(18:2/22:6)_NEG","PC(19:0/0:0)_NEG","PC(20:0/0:0)_NEG","PC(20:1/0:0)_A_NEG","PC(20:1/0:0)_B_NEG","PC(20:1/22:6)_NEG","PC(20:2/0:0)_A_NEG","PC(20:2/0:0)_B_NEG","PC(20:3/0:0)_NEG","PC(20:4/22:6)_NEG","PC(21:0/0:0)_NEG","PC(22:0/0:0)_NEG","PC(22:1/0:0)_NEG","PC(22:2/0:0)_A_NEG","PC(22:2/0:0)_B_NEG","PC(22:4/0:0)_A_NEG","PC(22:4/0:0)_B_NEG","PC(22:6/0:0)_NEG","PC(22:6/22:6)_NEG","PC(24:0/0:0)_NEG","PC(O-16:0/18:2)_NEG","PC(O-18:0/0:0)_NEG","PC(O-18:1/0:0)_NEG","SM(d18:1/14:0)_NEG","SM(d18:1/16:0)_NEG","SM(d18:1/17:0)_NEG","SM(d18:1/18:0)_NEG","SM(d18:1/20:0)_NEG","SM(d18:1/22:0)_NEG","SM(d18:1/24:0)_NEG","SM(d18:1/24:1)_NEG","SM(d18:2/14:0)_NEG","SM(d18:2/16:0)_NEG","SM(d18:2/20:0)_NEG","SM(d18:2/24:0)_NEG","TG(14:0/14:0/16:0)_NEG","TG(14:0/16:0/16:0)_NEG","TG(14:0/16:0/16:1)_NEG","TG(14:0/16:0/22:6)_NEG","TG(16:0/16:0/16:1);TG(14:0/16:0/18:1)_NEG","TG(16:0/16:0/18:1)_NEG","TG(16:0/18:1/18:2)_NEG","TG(16:0/18:2/22:6)_NEG","TG(16:0/20:4/22:6)_NEG","TG(16:0/22:6/22:6)_NEG","TG(16:1/16:1/18:2)_NEG","TG(17:0/18:1/20:4)_NEG","TG(17:1/18:1/18:1)_NEG","TG(17:1/18:1/18:2)_NEG","TG(18:0/22:0/22:0)_NEG","TG(18:0/22:4/22:4)_NEG","TG(18:1/18:1/18:2)_NEG","TG(18:1/18:1/18:3);TG(18:1/18:2/18:2)_NEG","TG(18:1/18:1/20:1)_NEG","TG(18:1/18:1/24:0)_NEG","TG(18:1/18:2/18:3)_NEG","TG(18:1/18:2/20:1)_NEG","TG(18:1/18:2/22:6)_NEG","TG(18:1/20:4/22:6)_NEG","TG(18:1/22:6/22:6)_NEG","TG(18:2/20:5/22:6)_NEG","TG(20:4/20:5/22:6)_NEG","TG(20:4/22:6/22:6)_NEG","TG(42:0)_NEG","TG(46:2)_NEG","TG(48:2)_NEG","TG(50:5)_NEG","TG(51:1)_NEG","TG(51:2)_NEG","TG(52:4)_NEG","TG(52:6)_NEG","TG(53:2)_NEG","TG(56:2)_NEG","TG(56:5)_NEG","TG(56:6)_NEG"
"5x10e5_2d_4",1,23.0197138984662,22.3285845413281,19.3449552223323,19.1606653076847,19.5972680851199,17.7701955673183,22.4928386100646,19.8599689304099,23.3868392315863,23.363228832718,21.5010018162183,17.5587639005497,20.8826451014924,17.1303172937443,22.6838878201605,24.449055548335,21.2187626120113,20.5903831724954,16.6854717108619,20.2972499097764,19.1961393783906,20.3542466911828,20.1590330302293,18.6294279963256,21.2503997717142,24.2800415121279,26.491863491688,23.4406523710266,26.3832491813787,22.7823923904683,24.6187043027369,24.6737747812226,19.7131942388372,27.1946935915943,21.5304182444356,22.6930031049599,19.9738536764691,18.6366446429879,22.4272201179017,20.1592850045594,28.0376443056216,26.6807247906387,25.7864223946897,27.2534545369013,26.8724644719012,24.1658939108255,26.9534758005828,24.1086123496979,21.7978388124548,25.8565680055984,23.4728402959224,21.2002504276555,20.4870923527315,20.458489221216,21.0571563615993,19.145119602761,25.1534606494035,26.3935410271104,23.1172115588532,26.7714717374687,23.3916571203855,24.4784761137022,19.5427315045252,17.4472395218839,24.6635148903313,24.2528747286122,23.2217577640547,24.9942972358806,21.6087654625588,20.4468016241986,18.7718430571298,19.1409807590692,19.7085088674632,18.4050545742759,18.659919046239,20.6528541613328,21.3001876133996,20.6159442215249,17.745065451074,18.181072314863,17.1144720123697,15.4913681001786,17.7507627925675,20.4221766919509,21.4511537490727,23.703064166139,18.565331526518,18.9972705487668,21.3914183777537,19.9932662372412,21.5707057848317,20.2653211656838,26.4404601284524,20.0325711024831,23.4220720826873,24.831851806859,24.9901976438413,25.3117093790147,26.485247806693,15.3794192208941,24.2673076299496,21.0650336215212,24.6524912871743,19.2853399862593,20.7330921997223,21.7374493346506,19.4948852410034,23.9529656769805,25.4883316115757,26.3523942561653,24.1604715876896,22.754385888081,20.7232976387651,23.1198390820752,18.743349170638,21.7448735541211,20.61537729125,17.0781081235866,19.0724509253092,26.3068358937235,25.9853473888981,21.9469800533013,17.9953643351988,24.2631094169833,22.3715825777445,23.2956272827196,21.5656853909607,19.2809681020258,18.5687314249463,17.0724514159864,17.5568812633416,17.331197287268,20.9874543373771,23.8936261223567,19.6917525695479,20.6132460839974,21.1700130538724,26.0784998905976,20.1772262296089,21.3983041321085,21.4463446609739,23.912163521057,23.6188982817635
"5x10e4_4d_4",1,22.8112796280921,21.6316485676516,19.3010950767739,18.8346179296304,20.4589796399777,18.3628470595176,23.8155491348209,20.8865267007472,24.0403801983755,24.1736832353463,22.8112676709672,18.4001973689536,21.2154472378814,18.3494324232423,22.2301144265325,25.3786188570659,22.1133075469972,21.463935654269,17.1535259009801,20.3130832806125,19.3186554772387,19.5435999353721,20.1873661196603,18.4018970517758,20.5338687760798,23.4581741590411,25.6931878794123,22.6254219108978,25.9940269916949,21.7479968624471,23.3877922672596,23.3439593626477,22.237293855072,27.5376647697375,23.2957229797054,24.2856786346475,21.4025014216556,17.7439633892505,23.0004008358702,21.39997763161,28.3203503579629,27.6000255165647,26.2122437380255,27.5449008949668,27.4177151475129,24.5662512774436,27.3488449710911,24.1748111148927,22.856807050349,26.290773307299,22.3284892190479,22.2591962989568,21.7554080952549,22.722238030424,20.6233857739638,19.5276557301734,25.2349881237195,26.6295825215822,23.5575652506408,26.9230649285071,23.6930021475177,24.5673741446105,18.6032128341328,16.0521096270482,24.7836648150363,24.5367219829335,22.3662340230162,23.4241465499814,22.6448923364031,19.3746057212316,18.5211378066327,17.5981453243118,19.0421232460829,19.0905576351864,17.7603834209412,19.5165820443696,19.9844221096503,22.0232367569001,17.381316788907,18.2302413997353,16.8601338917352,14.6301476762321,17.7270109573219,19.5052998472053,20.0196543505946,22.2605671266271,20.0079939233681,19.6177847875383,21.1256797397202,18.3039259203541,20.4165833967123,20.3322172925397,26.2691894723559,19.7449697110255,22.3508807915964,24.9266711531068,25.3475578431402,25.7922878856436,26.7211473886889,15.0196387421989,24.2393693783808,21.2171085404901,24.9703681007158,20.1170404597864,21.3692369608283,22.6368539217398,19.724929192823,24.679769256417,25.7115154288919,26.5182150344548,23.5991392022172,21.7685714326074,19.9629367677515,23.7860752550722,18.7787249614105,21.7048750200467,20.8657977299102,17.6372887528059,18.9712632237741,26.3317191324725,26.1129912769568,22.0307122574752,18.3424028361093,24.6752130014352,22.8111866147289,22.6714760631867,20.7076924601332,18.2507065368517,17.1863849552823,15.0866660785695,15.6994650675844,18.3582149502633,21.6056891847799,24.6214226692782,20.1281878876047,20.839026417269,21.5190040129488,26.4112310205715,20.6881701500663,21.3649325423959,21.4565138456,24.1105776145212,23.5244831299937
"5x10e5_2d_2",1,22.1584583764739,21.2917943292561,19.1897797767298,18.5824010116186,20.4725365331431,18.1589199663184,23.5965568332956,20.9447042875114,23.9387582389269,24.1536219174834,22.4728562816655,18.3542766928996,21.2701755380198,17.6737235706612,22.5413881724295,24.8727207151662,21.5175635499293,21.2482572479667,16.9410461730928,20.4939593774041,19.1864318076797,19.036104508597,19.7804014957898,18.0265543416835,20.3617038102764,23.3962548699029,25.8473005527548,22.3824924985542,25.8720974049187,21.8268243604818,23.2428400328458,23.0517010029338,21.9244235410756,27.049473186454,23.277373536892,24.3166910162518,21.3917993507842,17.5114467202672,22.8444189223299,21.1644553817857,28.2921422813278,27.5416246130333,26.2123763016632,27.5103025138454,27.4097649923971,24.467979238444,27.2870676720602,24.4260608568614,22.9170226395549,26.3040110385125,22.4241468063316,22.026148885273,21.7846388389813,22.672062284756,20.1984874571662,19.4811333842099,25.2984083122275,26.6601239965977,23.4421957192039,26.9364917421303,23.5603461298907,24.8633593990522,19.8596170572788,17.0588218122737,24.8441964966599,24.5754296065461,22.339530224097,23.4504084548867,22.2857539731039,19.1837651490427,18.2197131478792,17.4667409081745,18.7948276239159,18.9536143368779,17.7207238623343,19.2135289284791,19.7057843403456,21.735383002016,17.3405159698069,18.0643023397269,16.4242306304239,14.4864100853771,17.1827415306875,19.4315750090695,19.8777011764266,22.2076290850627,20.049106535838,19.6019013352618,20.867166356639,17.9266691626544,19.7125755926123,19.8782111061307,26.1022314007252,19.3842702124123,22.2689916644998,24.6938857027396,24.8988345831569,25.4674830388214,26.5341013450689,14.835223035633,23.9251437593631,20.9417388928309,24.7012497670995,20.103014811721,20.8055836914933,22.9978989065592,19.6881584086838,24.8289495781968,25.5754845431427,26.3494860124627,23.3251331779729,21.6484332909651,19.6491368650277,24.162141433432,18.6776334117087,21.9521164626009,20.9602545821582,17.3165081781735,18.2586637897285,26.2675695327053,26.1116323875469,22.0502424177243,18.0912823511657,24.9030149133923,22.6770035188501,22.5493984425778,20.5472528750311,17.9604797022549,17.4782899571456,14.6444669428537,15.6054425547854,18.6319614546046,22.2084341246731,24.8677508038259,20.3748875813238,20.7529237805681,21.6616285050273,26.4739022811989,21.1665624557972,21.5293183063148,21.5025966880629,24.0113390264845,23.4175200813943
"5x10e4_7d_1",1,22.2230622119647,21.1648177949623,19.9196506971832,19.7504763788869,20.7715946482093,18.7166809104405,24.0802419242285,20.9908220793537,24.3245033334788,24.6537000027626,22.6140437735574,18.7890256217791,20.9337077616732,18.100700030594,22.650523373273,24.9875265919586,22.0719912509885,21.4029732631947,17.128530893121,20.9119215014978,19.4020253909288,20.563983024804,20.3712766704744,19.4019724166175,21.7321998312391,24.2355745794841,26.4930499047745,23.1259168025267,26.2089932340206,22.1114391338923,23.949931500556,24.0400415063335,22.6470512513271,27.6716680418939,23.5383711893027,24.6280776976467,22.2630175514356,18.5724788864698,23.3096317776694,20.8572146741642,28.4063451600354,27.5180617987015,26.394406301598,27.6480848871223,27.5598415079707,24.9934546494383,27.506826192753,24.9456973521122,23.34087015744,26.2686644941522,22.950998818816,22.9631583821972,22.0156180328022,23.2483862540075,20.9648155293007,19.8731941945778,25.5342192781407,26.8889994033857,24.116741978922,27.1442387532357,24.1989172393586,24.9672047946917,20.1560366170125,17.2366552600946,25.2693200449324,25.0675239723145,23.1264139719764,24.3686751018452,22.7580352973425,19.9539288359281,19.12153810189,18.6330045127676,19.932509530744,19.3897146987597,18.7291607922793,20.7211904751882,20.8020957494169,22.5100114896344,17.834142035466,18.5052363557807,17.4800645035972,15.6540637752862,19.084289044826,20.3858963587175,20.9925643775049,23.0478459830934,20.1438336183952,19.7016226853184,22.1607282341588,20.1981872230098,21.7582262651317,20.5637919907742,26.4964581149566,19.7916715507298,22.2020523613712,25.0235173209192,25.339775262809,25.868122370254,26.9081748947111,15.5054889720848,24.3831461945526,21.3563107795935,25.2591471524922,21.1266446130244,21.0867323168252,24.5470500783192,20.5059039664404,25.6547571811642,25.792893832285,26.3906062784442,23.2264601151451,21.058454061939,18.964974214365,25.0449395243735,18.6880843290313,22.2894453900721,21.619871479034,17.1370940218505,18.3091264501824,26.4268239498938,26.3584638117262,22.2053817697767,18.2117660813402,25.3438811764426,22.7688907133451,22.2045908445816,19.7458418087546,17.2838511072495,16.6761640229704,14.7293268854212,14.7556196821629,19.9138747784613,23.6953405600573,25.8574272233327,21.810019959082,21.2182154079592,22.1453373208686,26.7385802952439,22.1950049201223,21.8668683859913,21.5718542330843,24.0505229272358,23.2823174174559
"5x10e5_4d_2",1,21.3644646569284,20.095907716464,19.1140407913957,19.196074674885,20.9395299851048,19.0006783120716,23.7986167559774,21.1320427904562,24.3424039212872,24.5597167833965,22.4029927735834,18.4978107926958,21.2879012982392,17.5001302138484,22.9272986420391,25.0715058984447,21.4025627034284,21.2848396288992,16.4769877945933,21.2890500561003,19.2621676969502,19.9867844440661,19.7620865650334,19.1839332087101,20.9888827105266,24.0199256043284,25.907333463212,22.3591868092074,25.8963422904422,22.8223711736724,23.7934713445896,23.7543470441942,21.7241197370302,27.5072066799249,22.5304761126919,23.7094182149121,21.2395606555833,17.8147625740703,22.9293717469256,20.5265539218205,28.3004712657533,27.2858874282026,26.1874778823163,27.4824778507252,27.3576371041575,24.8577590374087,27.2335550235472,24.1881700137941,23.1801785438729,26.1532707536169,22.7124223590385,22.0860947486077,21.2016305411529,21.7778227702376,19.9239534387197,19.2817737118134,25.4477997260828,26.9594598846009,23.8466040922109,26.9296994296244,23.3957793876663,24.6674952294016,20.4858193610184,17.4978714452188,25.1018367310714,24.6814533317673,23.2312687970853,24.0478533034652,22.3239655442361,19.3224208442134,18.5243249384958,18.9253778661084,19.0727402323639,18.9861222272477,18.8233181577166,19.8440460860535,20.8314961971293,21.8184868056634,16.9329470368553,17.7811405597134,16.359545960381,15.4429715821214,17.5566036954884,19.9913552410182,20.3929455959516,22.9620176573235,19.5706452234349,19.0610911361967,22.2281554830481,19.185829714095,20.1147744574678,19.8632612695296,26.2610695138008,19.3185206061272,22.49474244479,25.0132976241471,25.1852139068772,25.6372198653695,26.6188198869139,15.2045348770247,23.6978616981047,21.2552860828326,24.8269186979781,20.7252976013567,20.2227755969308,24.5017357661336,19.9980495167211,25.7162996175148,25.759442151166,26.4557844825295,22.4002231722109,20.2493986449607,18.2348203541058,25.1576072219303,17.7610569029132,22.4706576329731,21.7141795796489,17.0129260939925,15.8484058424454,26.4268335451736,26.3789818001149,22.2575212141317,17.7267008742745,25.4619516202204,22.3522588651524,21.3501372930783,18.9296561822998,16.3534938878657,15.8671402395209,16.4294650942557,13.8859635856335,19.6631249296209,23.7902207092455,26.048576506162,21.7422588536238,21.0807736213416,22.2279920564438,26.7752323929438,22.0698764991459,21.9957557666258,21.7143453100142,22.9935187437145,22.5815793071601
"5x10e5_7d_1",1,23.3376620502122,22.4636029472276,20.6054902564506,19.8100691035528,21.0737537394265,18.4715834357168,24.1826121256138,21.0729192825662,24.3705848495436,24.7879166043135,22.9498843149285,18.7443445252248,21.4763456056813,18.0980042842707,22.8455344606678,25.1381122451655,22.4261139780326,21.7410396089031,17.5667407743139,20.8630280196872,19.658473226818,21.2760975624162,20.8276964321131,18.5271686608854,21.2509584633898,23.7899397358213,26.4304066091337,22.844474283941,26.1641323246337,21.713739216739,23.8793508476452,23.5514906006419,22.0721260603443,27.704394022534,23.1542759275255,24.4662693044656,22.256923608192,18.4885694314305,23.4744483919096,20.781604345921,28.4486562589307,27.7090324724526,26.424097714426,27.8861705457482,27.7579264811733,25.2922522543748,27.7173615027616,25.1800208245954,23.3533450032202,26.6926065631414,22.7686943887883,23.1385325822635,22.5840757149977,22.6031428662893,20.80022254575,20.3324518300236,25.4728311257262,27.1068914824001,24.1944396107518,27.2724098083746,24.1979325071091,25.1844266762035,18.6652242173306,15.8644284648346,25.7601471456176,25.5002572793361,22.693236595504,23.815986752722,23.1136779511411,20.092421976471,18.918487498645,18.2289023404321,19.9318810592921,20.1002605015021,18.143805598718,20.5349443605871,20.1799869711458,22.8157163226779,17.7029346418547,18.3117097947069,17.5181332547026,15.2540770879226,18.8131741680947,19.8348025929296,20.4718146075898,22.9493401442281,20.6893230085997,19.7228273304092,22.4055001327572,20.3631381790871,21.7277915851279,20.9546418430857,26.6535996431176,19.9467485338704,22.2689970881649,25.0078629066497,25.4676441047745,25.8960048164682,26.9620565906217,15.8571766987066,24.5882712042088,21.2548060369434,25.3145666495748,20.5159060072555,21.0238879946457,23.4786028789879,20.8564390170486,25.0644835913977,25.7895661802231,26.5061087547464,24.5400920827873,22.649174809224,20.8360906247794,24.6826933223149,19.1550008504669,22.0911422161294,21.3352214589098,17.3105136295771,19.6843542978779,26.4596807530817,26.461266225736,22.3817566703385,18.6263264342227,25.3465053469396,23.0391680666766,23.5031375068106,21.4344398893706,19.0399399668573,18.4766982517243,16.4845685996433,16.8761419141704,18.9442660427501,22.9106498663472,25.2788817284822,21.3459743454763,21.024620602905,21.8910789975068,26.6389082628567,21.9953786556285,21.703735372031,21.8428027299822,24.5837739551195,23.99482928765
"5x10e6_4d_2",1,24.4216183886071,23.5252281783578,20.9219960691412,19.3530921602765,18.593869561745,16.0805135712804,21.9038796397608,18.6993440108028,22.6051093904152,22.5066443851466,21.4432941555071,17.9242345941097,20.6275757406596,17.2797659974012,21.5698468027924,24.5225311276492,21.5606204133882,21.1336950580965,16.62253872231,19.5773051537025,20.4702884861811,20.4710523690563,19.9615139016657,17.1746261421325,20.3164523830881,22.9868969967763,25.8593038720313,23.4116868289247,26.4714768907154,21.5930127496391,24.1458158741844,24.2125367571396,19.5895606314718,27.0065637264328,21.0085371907998,22.5571251141922,20.7756803012129,18.1429522946282,22.0424121855655,19.9364467209335,27.8713561278423,26.31230009544,25.4730220768349,27.4047061870104,27.0602056089301,24.4101380457176,26.9884877626771,24.6696062284926,22.5452179668118,25.8926656531712,22.1304747280051,21.773504564031,20.7715568693832,19.9839266397393,21.3155893560996,19.6871226563105,25.0603487812691,26.8975596639235,23.2342192630793,26.8218402407085,23.8827209349955,24.8990970677731,16.6217758944875,14.7952332186035,25.2343528929959,24.6282009898504,22.5768006646864,24.4625251130776,22.3655879679562,19.4764017282743,18.8985071021546,17.4400111669955,19.5445440173912,19.1335553771581,17.7558650515153,20.3785029711775,20.778244705339,20.8516678454517,17.6840125358364,18.5642710404761,16.9659331781818,14.6796442807414,18.4120010911715,19.752552050332,21.3776968039852,23.6161893995204,18.5400395667926,19.2156203856931,21.8105050525537,18.8398034187904,21.6097119311559,20.4228227908702,26.4237215868054,20.3743920014174,24.078603638096,24.2790063241651,25.083711741657,25.3345665452005,26.5311166759005,15.879346920983,24.2617914965865,21.22989828247,24.5588162063782,18.4453792747481,20.7949617444554,19.8105245666501,20.0870773867587,22.5996926875971,24.7432013288224,25.6200910377517,24.4503166978198,23.838951520816,21.4779616557223,20.86414126608,19.0129400707119,20.2510538457781,19.1788717922807,18.1398328202882,19.7830332906121,25.3194463845364,24.79957046478,21.1627690096448,17.7208040069396,22.7427713816138,22.032593129097,24.1722352090922,22.6984176908685,20.3537477370984,19.7844943698412,18.3204444290399,19.0937344474067,16.2231750740328,18.5874460843435,22.0420617763468,19.3736128699189,19.81699016392,20.1240043736817,24.8113782215905,19.8593177127668,20.1527708432554,20.4113602132222,23.6523463089124,24.3032440973396
"5x10e5_4d_1",1,21.0190911538851,20.0074827882127,18.9713340131616,19.4554700832857,20.970436651977,19.3360886290576,23.8004820711966,21.2663324707844,24.6184145175843,24.6842877285961,22.536289196911,18.3611058024047,21.0921451409575,17.3182487570125,22.8836582175997,24.9290245694835,21.1870112913695,21.4840801643528,16.6750734124071,21.3125963323289,19.4647888940812,19.9355158782536,19.5242320242923,19.0719254777743,20.3401110192099,24.1553231789366,25.7160106762702,22.3481321735137,25.6972097105232,22.8910479309863,23.4333057769709,22.449727249231,21.9470279584633,27.4577022507166,22.9787291346991,24.2020581921229,21.6855684876279,17.2836035883886,22.8269033794619,20.6551460244078,28.3406387502136,27.4431497021474,26.0849685970592,27.5695988352979,27.5448946471263,24.909686295032,27.2713088519694,24.1828535006523,22.6459125716102,26.2151516981053,21.6577185950503,22.2446618705429,21.6481513921168,22.278000463237,19.6767954658145,19.2806027194685,25.4789120309544,26.6844454778255,23.810199166469,26.8900332182221,23.2055974420897,24.4814461827211,19.753548932789,17.0265680181513,25.155345416482,24.5393578682179,22.9945810672766,23.2744471168493,22.6492396191126,18.7164102583135,18.2914121455037,18.620425011786,18.7300573230055,18.7516303750383,18.9101345286372,19.3033111373472,19.6813209946033,22.0143397838048,17.1779380422982,17.9196348776442,16.3006247304086,15.6937291950808,17.8991255637561,20.084996810207,20.0040813891181,21.8032227038454,19.7748668699085,18.9763967434336,22.280518616,18.5926316541413,20.4268014327198,20.1156168076613,26.267203598641,19.3232979396931,22.5897854228911,24.7942862568817,25.1475499603471,25.7785932327551,26.6902977114537,15.1020202186192,23.9434216173454,21.0867161219335,24.8567710584597,21.6842485561683,21.2620701782535,25.2614661325352,20.4314070595873,26.0404730112025,25.990614714334,26.5189880503754,22.4137735612223,19.9910812437214,17.5116019872134,25.6187099029589,17.4365068280555,22.9322421506393,22.1542524371434,17.6367172081921,16.5749189192566,26.4864269035437,26.4234214091747,22.2023438700918,17.8654649278926,25.5493587214193,22.5142222339473,21.3592774433205,18.728969673325,15.5799029673529,15.5583187572558,16.7438483009001,16.8923265719671,20.4061608798511,24.5869755856915,26.4350055937088,22.2220326379106,21.519149708275,22.8000697515178,26.8528237901643,22.6447293222016,22.1933110345186,21.7633855281083,23.3919179746318,22.712066185536
"5x10e6_2d_1",1,21.5649271199613,21.1925634268684,19.2326178117173,19.3445828036006,20.3895624163521,19.2677403939814,23.218587771692,19.5260731685548,24.144941671568,24.2357835946492,22.134211807022,18.226570506909,20.9656647008569,17.3179543684445,23.0073412874104,24.710840373399,21.4270310658228,21.3278453548214,16.7621309812077,20.9130538364634,19.5780969240637,20.3604118990429,19.816744526967,18.6267399454649,20.6599039159826,24.1832981129115,26.1035359424025,22.6330802554351,25.7600963723408,22.8939915475722,24.2183732936398,24.2964888872924,20.3286160401224,27.3367349538446,21.628428407391,23.1056511920885,20.8020215742104,18.096012311519,22.6003786874728,20.1877379235268,28.1044378300612,26.894282303638,25.9293600071178,27.4982580755615,27.1782587830396,24.5579903001221,27.1440521532027,24.384596694936,22.7209126333407,26.1911883160869,22.9359050983886,21.9412580095836,21.1643567073933,21.0125626517535,20.1628604187571,19.134374457645,25.2791589711019,26.7774233878189,23.3060177307538,26.8477268302968,23.3366427561922,24.6041118114374,19.8296115491207,17.1483224968904,25.0678954890655,24.6598955344054,23.3825797015204,24.5484015574483,22.4882320588422,18.2949108248829,18.0431160871597,18.7802731245527,19.0897553079302,18.7270339199373,18.7722159931268,20.0293384581268,21.0652601499377,21.831310916788,17.044971865367,17.6881666276616,16.0718068493466,15.5334850384377,17.7904917842989,20.6323927699445,21.2370090322709,23.6158108990215,19.4345297348806,18.6298170570717,21.7119826142655,18.2915863888891,20.5106165367753,20.0110664946829,26.2679283751495,19.7723988506289,23.2659615028405,25.0321162029441,25.3053714114639,25.661956588585,26.6582358938649,15.2197550905825,23.9117406000947,21.3359854899704,24.8632728034035,21.0166682086534,21.5445093506432,24.2773154980247,19.8200823323249,25.6515620796203,25.9233954975523,26.5618349370496,23.2670989881677,21.5039673954719,19.4598600732361,24.7467623712725,17.9173759950559,22.3630876352089,21.6618653892782,17.5376088478488,17.5416907763781,26.528546872686,26.3801487097515,22.1697663100557,18.1178726129427,25.1249771493461,22.3157967673213,22.3214454996548,20.3221848077475,17.9550557456879,17.5989160907444,15.7440921571163,16.1989543972167,19.5653503549898,23.3054976369269,25.7412594864663,21.139348842642,21.1528529876985,22.1281488616268,26.7644250720781,21.5318950635985,21.8706597116955,21.8827408021548,23.3673295599051,22.9608475791198
"5x10e5_4d_3",1,22.8756279717779,22.2567622567599,19.2867028443297,19.2016154364758,20.2374801559606,18.6785703751958,23.0770487612038,20.5938952001348,24.0274416925871,24.1740899833004,22.4365914619801,18.4389388996675,21.3682166897763,18.0541187118356,22.8582032033208,24.9990190214861,21.722664134882,21.3084033339418,16.7600522996878,20.8687232892279,19.5041340192544,20.1081380472562,19.8659859942714,18.1347435657867,20.022464670406,23.8152762770237,25.5427676307155,22.022419459817,25.5221910668126,22.5726617199274,23.6220784145385,23.7317323129037,20.2124294424561,27.2634761043138,21.429814585303,22.7911892253418,20.5050953075799,17.4575811498548,22.7264297048177,20.3330251047698,28.1295957359575,26.8518152718292,25.9072934832335,27.4205658955905,27.2397387988201,24.5925410978002,27.1254940343304,24.3434813713876,22.7177365544646,26.1216479686437,22.2665366483641,21.6955893891227,20.7835036626852,20.9280150766538,19.7704511739756,19.4126702377746,25.3470535953205,26.7618814013507,23.5531091887187,26.8791281329183,23.4013514178629,24.7309472869459,19.7103183702883,16.9766418195854,24.9780396356031,24.4677292945522,22.9331842941946,24.1807582682934,22.2421387465477,18.1042085710494,17.5782793925364,17.9885760004765,18.3733274413904,18.0438500095837,18.3613457314646,19.3356592657703,20.415711084043,21.2524533628197,16.610237604049,17.5014345042774,15.6006033875903,15.0991609320167,17.1916211814443,20.1483063581035,20.5003760663258,22.9950964479499,19.1474782271071,18.3486970915087,21.74687818173,17.7575359974662,19.807875002116,19.5556315532195,26.2194424108837,19.7961715368989,23.0925252115482,24.9975818763337,25.1938758840611,25.6126355766407,26.406961548934,14.9321462530146,23.5540033771356,21.1141377240678,24.7949873181318,20.4716863762651,21.6443336996839,23.2796856703488,20.4585444157298,25.1828097137035,25.87802386898,26.4618541012615,24.3438505512282,22.5780549899161,20.6768820685774,24.4557562684034,18.5679254472235,22.1549764450915,21.4043851338091,17.636233186787,18.7985745366539,26.5069501283475,26.3520884295452,22.2270881036857,18.5971258628042,25.1483848778113,22.9449099592756,23.1660801597784,21.3706923283084,19.0551983503449,18.8156681518925,16.593160622247,17.2708849969844,18.5950477732207,22.6013245508096,25.2525638046044,20.8124969718794,21.4114857737714,21.9743206671252,26.5237789668851,21.1489694514723,21.9257544401528,21.7475416067045,23.8125599370196,23.4796908495496
